uid,formula,n_atoms,gap_pbe,gap_hse_true,gap_hse_pred,uwbg
2IrCl3-1,IrCl3,8,1.8225461291892902,3.302006237675346,3.443880558013916,True
2RbSHg2I3O3-1,RbHg2S(IO)3,20,2.2196135668536425,,3.4430503845214844,True
2CNaO3-1,NaCO3,10,0.8828915277125322,,3.439952850341797,True
2ClHfN-1,HfNCl,6,2.3303561722892914,3.4459131562530994,3.439563751220703,True
1InNaP2S6-1,NaIn(PS3)2,10,2.3838723861629925,3.385814365235935,3.4390549659729004,True
2Al2S3-1,Al2S3,10,3.133355288305654,4.163581932492452,3.4361772537231445,True
2AlSiS3-1,AlSiS3,10,2.6699390942468115,3.6515650564743574,3.434722900390625,True
2CrFO-1,CrOF,6,0.8842344915815028,3.5024141220214213,3.4346845149993896,True
6CuI-3,CuI,12,1.2534427203600664,,3.430845260620117,True
2HgRb2I4-1,Rb2HgI4,14,2.337726214905123,,3.428102493286133,True
2KTaBr6-1,KTaBr6,16,2.0378627609881423,3.3848987065780083,3.4263312816619873,True
2OPb-1,PbO,4,2.4058008109802316,3.4630942477284368,3.4252474308013916,True
8AgCl-2,AgCl,16,1.7454627480219624,,3.424832344055176,True
2BrCu-1,CuBr,4,1.5220541658489855,3.4233528965141344,3.423860549926758,True
1FeHfBr6-1,HfFeBr6,8,0.9381903901857267,3.3954886422420483,3.4186689853668213,True
2HNa3S5-1,Na3HS5,18,2.3526159550928956,3.3750605497426136,3.418370485305786,True
2CsSCd2I3O3-1,CsCd2S(IO)3,20,2.2301863616093325,,3.4179844856262207,True
2HTeLi3S4-1,Li3TeHS4,18,2.0933661566123334,2.992020082294654,3.416917562484741,True
2ZnAs2I2O3-1,ZnAs2I2O3,16,2.0068010175040976,,3.412668228149414,True
2MoSb2O6-1,Sb2MoO6,18,1.9132096777616483,3.217169463190662,3.41211199760437,True
2BrClPb-1,PbBrCl,6,2.202976034852846,3.1684529922204114,3.4113283157348633,True
1ClCoIrBr5-1,CoIrBr5Cl,8,0.725959721423242,2.3661587821999683,3.410297155380249,True
6CuI-1,CuI,12,0.5738020822017278,,3.4093844890594482,True
1PbCl2-1,PbCl2,3,2.3665787899058444,3.4064969779805763,3.4082722663879395,True
2Al2S3-3,Al2S3,10,3.0747441387640624,,3.407337188720703,True
2AgPbBr3-1,AgPbBr3,10,2.1357270282385024,3.2044879314668187,3.401764154434204,True
2ClFeMoO4-1,FeMoClO4,14,0.9511808639827235,,3.4009339809417725,True
2FFeWO4-1,FeWO4F,14,1.0681090092279124,,3.397212028503418,False
2CoFI-1,CoIF,6,0.33929490706412135,3.356094323096853,3.396155595779419,False
2CuSnCl3-1,CuSnCl3,10,1.8086465562611416,,3.395875930786133,False
2VF4-1,VF4,10,0.5968186063518433,3.11207248904726,3.393171787261963,False
1CdBr2O2Sn2-1,CdSn2(BrO)2,7,2.4798090665274692,3.3175716063476473,3.391911268234253,False
1NiO2-1,NiO2,3,1.2810601794653835,3.311206469863219,3.39178466796875,False
1MgNa2Se2H4S8-1,Na2MgH4(SeS4)2,17,2.1043363389413523,3.1225122840383808,3.3895151615142822,False
1MgI2-3,MgI2,3,2.565920488369329,3.4479388759681475,3.387681007385254,False
4IOSc-1,ScIO,12,1.7919605755595496,3.3501515984261054,3.3834235668182373,False
2ClInS-2,InSCl,6,2.3292210663279156,3.5231750795559353,3.382725477218628,False
2CCaFO3-1,CaCO3F,12,0.8390582485639024,,3.3810338973999023,False
1GeNa2H6S6-1,Na2Ge(HS)6,15,2.274375154423117,3.3175156045003904,3.3786206245422363,False
4KPS2-1,KPS2,16,2.4942574268820716,3.4624580676001897,3.3777823448181152,False
2ClHfN-2,HfNCl,6,2.1014991001294114,3.351528673175001,3.3776659965515137,False
1InLiP2S6-1,LiIn(PS3)2,10,2.2933780374639143,3.2885208694275843,3.374636173248291,False
1PCu3O4-1,Cu3PO4,8,1.2900574500570596,,3.371670961380005,False
2BiBrHgO2-1,HgBiBrO2,10,2.395272826327149,3.5192462594974003,3.3715505599975586,False
1CoF2-2,CoF2,3,0.30175304454276164,,3.3713295459747314,False
1MnO2-1,MnO2,3,1.1321890142198083,4.136989447015512,3.370025157928467,False
2CuSiO3-1,CuSiO3,10,0.42503154415487376,,3.369840145111084,False
1GaNaP2S6-1,NaGa(PS3)2,10,2.17032144756053,3.0891157390855146,3.3692352771759033,False
2RbC2H3S3-1,RbH3C2S3,18,2.2310601317192056,3.348312377832152,3.368032932281494,False
2ClScSe-2,ScSeCl,6,2.0792779771001717,3.3954343868103827,3.3673605918884277,False
2CuMnI3-1,MnCuI3,10,0.9468398242604412,3.519712797059431,3.365879774093628,False
3AgCl-4,AgCl,6,1.9449018809911696,,3.3654253482818604,False
2HgNaBr3-1,NaHgBr3,10,2.2909215853826588,3.3582717321606026,3.36478590965271,False
2AlITe-1,AlTeI,6,2.0925552109123378,2.9375516544998863,3.3645641803741455,False
2BiHO2-1,BiHO2,8,2.193423442498645,,3.362811326980591,False
1Tl5Cl9-1,Tl5Cl9,14,2.4803734206450962,,3.362431526184082,False
2BiFHgO2-1,HgBiO2F,10,2.22095544472689,3.3436358164704263,3.3612825870513916,False
2SnCl2-1,SnCl2,6,2.7821187345972604,,3.3607094287872314,False
2CGePH3S3-1,GePH3CS3,18,2.58555775143767,3.49922210928515,3.3589327335357666,False
1PtLi2H6S6-1,Li2H6PtS6,15,2.2730043134312767,,3.3580636978149414,False
2BrTl-3,TlBr,4,2.4130100772806857,3.2136627320891895,3.3547492027282715,False
2ClIIn-1,InICl,6,2.4728671869880046,3.359432184197765,3.3540289402008057,False
2CoBr3-1,CoBr3,8,0.9617757836632959,3.097873884952609,3.3533995151519775,False
2CuF3-3,CuF3,8,0.22450712918771387,,3.3509111404418945,False
2AgHBr2-1,AgHBr2,8,2.208754463158903,,3.3508148193359375,False
1NaSSnCl3-1,NaSnSCl3,6,2.0234360397508335,3.1676673442242786,3.3499419689178467,False
1ClBr3Hf4N4-1,Hf4Br3N4Cl,12,2.076112309219945,3.314692679382369,3.347935438156128,False
2MgTe-1,MgTe,4,2.7026927663851654,3.4978181434322977,3.3470335006713867,False
3CuI-2,CuI,6,2.0184009525956608,,3.3440804481506348,False
2CoI2Sb2O3-1,CoSb2I2O3,16,0.8005016295169947,3.323575373613057,3.3439598083496094,False
2BiCl3-1,BiCl3,8,2.3599466806998906,3.3174719219466966,3.343029499053955,False
4FNZr-1,ZrNF,12,1.9341101477564662,3.2933184290796476,3.342890977859497,False
1PdN2Zr3Br6-1,Zr3Pd(Br3N)2,12,1.621699288803693,3.115520768092681,3.342308521270752,False
2MgI2-1,MgI2,6,2.6385354198822393,3.5933901553956313,3.341139793395996,False
2RhCl3-1,RhCl3,8,1.5902587402081827,3.190377958412307,3.339968681335449,False
1SrAu2F12-1,Sr(AuF6)2,15,1.6505493499594301,,3.337707996368408,False
2BrGaSe-1,GaSeBr,6,2.0760186274454564,3.1091719689487283,3.3344638347625732,False
2BrHfN-1,HfBrN,6,2.063982761810762,3.2998013148662406,3.333827257156372,False
8AgBr-1,AgBr,16,2.006259429053183,3.167055673630217,3.332866907119751,False
1CaAu2F12-1,Ca(AuF6)2,15,1.5664270119539276,,3.332493782043457,False
1CuI-1,CuI,2,1.2670597944461095,,3.3300728797912598,False
2BrGa-1,GaBr,4,2.484330772142875,3.270753997662524,3.32979679107666,False
2BrFHg-3,HgBrF,6,2.387420725242383,,3.328763961791992,False
4SrTeS3-1,SrTeS3,20,2.244318832160656,3.212992563746065,3.328103542327881,False
1Al2S5-1,Al2S5,7,2.2112436137820706,3.2678169545105558,3.327594757080078,False
2HLi3S5-1,Li3HS5,18,2.2541295465211215,3.300236732555306,3.3261725902557373,False
2Sb2S3-3,Sb2S3,10,2.362785205927501,,3.3245339393615723,False
1MgNa2Te2H4S8-1,Na2MgTe2(HS2)4,17,2.339417318067751,3.343877873561728,3.323659658432007,False
2FFeMoO4-1,FeMoO4F,14,0.9607944753910358,,3.318911075592041,False
4MnI2-1,MnI2,12,0.8279742987162841,,3.31728458404541,False
2HRbSeO3-1,RbHSeO3,12,1.676638050741839,3.1629635975875994,3.316647529602051,False
4BrInSe-1,InSeBr,12,2.2529477973465193,3.1458939507746773,3.3165786266326904,False
1OSBr2Sn3-1,Sn3SBr2O,7,1.984490289892522,,3.3156120777130127,False
2HgLiBr3-1,LiHgBr3,10,2.189861310746036,3.1910297576942233,3.3134186267852783,False
3ClIn-2,InCl,6,1.9736456658699666,,3.3117804527282715,False
1PbBr2-2,PbBr2,3,2.2748645531750835,3.2478686587403254,3.30997896194458,False
2CsSHg2I3O3-1,CsHg2S(IO)3,20,2.2515453421312035,,3.308889150619507,False
4AgCl-1,AgCl,8,1.9960438837957049,3.32148522908013,3.308452844619751,False
1BrClHfZrN2-1,HfZrBrN2Cl,6,1.9296374445281002,3.212857437880495,3.3048534393310547,False
2BiCl3-5,BiCl3,8,2.4334929042605977,,3.3032405376434326,False
4CuI-2,CuI,8,2.195396309869844,,3.296081304550171,False
3ClTl-1,TlCl,6,2.443032746008342,3.231687582477005,3.296024799346924,False
2CsC2H3S3-1,CsH3C2S3,18,2.242718604444428,3.34523519111655,3.2955708503723145,False
2CuI-1,CuI,4,1.786890780618711,3.359049485087538,3.2929654121398926,False
2CuPbBr3-1,CuPbBr3,10,1.283043916101552,3.394594253066562,3.2922396659851074,False
2NaTaBr6-1,NaTaBr6,16,1.928971685279564,3.2770425941114043,3.291236162185669,False
1HgCl2-3,HgCl2,3,2.08354699093974,3.2010853026072112,3.290785312652588,False
1Ag2Cl2O3As4-1,Ag2As4Cl2O3,11,1.7389333536510643,,3.2899703979492188,False
1SnCl2-1,SnCl2,3,2.323855177277699,3.1840789530976403,3.289950370788574,False
2SZn-1,ZnS,4,2.5570100290180697,3.7713145457679995,3.2897369861602783,False
4Ga2S3-1,Ga2S3,20,2.3840593897273026,3.4398164226974224,3.2872798442840576,False
1HfNOScI2-1,HfScI2NO,6,1.7286072532071723,,3.285456895828247,False
2BiCl3-2,BiCl3,8,1.405912791129916,,3.284966230392456,False
2AgClNC3H4-1,AgH4C3NCl,20,1.6714294040610178,3.277918757301032,3.281303882598877,False
4AsNaS2-1,NaAsS2,16,2.566627912393019,,3.2811119556427,False
1CoMnBr4-1,MnCoBr4,6,0.4760746313502082,3.3710351786060286,3.280557155609131,False
4AsNaS2-2,NaAsS2,16,2.5316515717562442,,3.2756917476654053,False
2P2S3-3,P2S3,10,2.4696484129273273,3.4783735369601145,3.2730557918548584,False
2CuI-2,CuI,4,1.86503334441587,3.5517361607400177,3.273038148880005,False
2ClGa-1,GaCl,4,2.396123317380286,3.220106372424477,3.271970272064209,False
2FSSc-1,ScSF,6,1.6125027100387688,3.0265352582099236,3.2700510025024414,False
4ZnI2-1,ZnI2,12,2.392014435258636,3.3693931016233076,3.2675137519836426,False
2CaP2S6-1,Ca(PS3)2,18,2.3552584795802964,3.4348733739830655,3.2674410343170166,False
3ClCu-4,CuCl,6,1.2958044194157448,3.2843413255662366,3.2661962509155273,False
2FPPbS3-1,PPbS3F,12,1.9958638863788343,2.9686731208560366,3.265653610229492,False
2FPSnS3-1,SnPS3F,12,2.337634673673551,3.1544117121153565,3.265268087387085,False
2AlPSeS2-1,AlPSeS2,10,2.235648001100131,3.1640471319017207,3.264634609222412,False
1CoNiOF5-1,CoNiOF5,8,0.6836155416710286,,3.2645905017852783,False
2CoAs2I2O3-1,CoAs2I2O3,16,0.7617263173244853,3.183083016245077,3.262946367263794,False
4SiSe2-1,SiSe2,12,2.6400273268551135,3.612841702692923,3.260849714279175,False
4PSSi-1,SiPS,12,2.2518409787920772,3.1619899736802513,3.2604494094848633,False
1MgNa2H4S10-1,Na2Mg(H2S5)2,17,2.2965340905916287,3.35722336083286,3.258627414703369,False
1NbOScSeBr4-1,ScNbSeBr4O,8,2.0433954407335735,3.2415767190300304,3.2579078674316406,False
1B2Hg3S6-1,Hg3(BS3)2,11,2.1774296095530024,,3.2557153701782227,False
2ClPPbS3-1,PPbS3Cl,12,2.103357807051326,3.0719627522671353,3.2534191608428955,False
2CPPbH3S3-1,PH3PbCS3,18,2.1103825246664645,3.0787872938462484,3.2521002292633057,False
2AgHgBr3-1,AgHgBr3,10,1.418541083446597,2.501696124023633,3.2496044635772705,False
3MnI2-2,MnI2,9,1.2940504463965947,3.838638266710042,3.2474403381347656,False
3MnI2-1,MnI2,9,1.403946436875077,,3.246917724609375,False
2ClPSnS3-1,SnPS3Cl,12,2.3929615287213517,3.3116884214817084,3.2451682090759277,False
2AlIO-1,AlIO,6,2.219148964204832,3.1811016066796487,3.2450835704803467,False
2AgSnBr3-1,AgSnBr3,10,2.207336881235813,3.0954755401941094,3.24403977394104,False
1AgCuI2-1,CuAgI2,4,1.9112024477217102,3.3746337509330635,3.242161989212036,False
1GaLiP2S6-1,LiGa(PS3)2,10,2.0454524658997015,2.9968239098509786,3.2353763580322266,False
4ClGaTe-1,GaTeCl,12,2.1718292563346586,2.889765738822965,3.233680486679077,False
1NaTlI4O12-1,NaTl(IO3)4,18,2.077927067792235,3.312964518614488,3.231834650039673,False
1SnBr2-2,SnBr2,3,2.4994153724433605,3.2201061244933804,3.231640577316284,False
1ZnI2-1,ZnI2,3,2.4314249851976726,3.41893639614533,3.229238986968994,False
2ClPSi-1,SiPCl,6,2.3298693398585453,3.1715898377460485,3.2289488315582275,False
1CdH2S2-2,Cd(HS)2,5,2.2607907382544346,3.2962596755557882,3.2263550758361816,False
5AgBr-1,AgBr,10,1.7902777969765633,,3.2263424396514893,False
4CuF2-2,CuF2,12,0.038373014264606375,,3.222874641418457,False
2BrHfN-2,HfBrN,6,1.9547918438538208,3.052794482155883,3.222651243209839,False
1IBr3Hf4N4-1,Hf4IBr3N4,12,2.041985417236857,3.272329561381282,3.221173048019409,False
4AgCl-4,AgCl,8,1.4018245690190374,,3.2203497886657715,False
1AlCuP2S6-1,AlCu(PS3)2,10,1.521372898068169,,3.215708017349243,False
2CrBr3-1,CrBr3,8,1.5095584261634603,3.4305610727440685,3.214184522628784,False
1RhF3-1,RhF3,4,0.3470148338370169,,3.2118544578552246,False
2ClInSe-2,InSeCl,6,2.2301224260196886,3.190250445607316,3.2106199264526367,False
2As2S3-4,As2S3,10,2.2527051583121187,3.246669201686613,3.208993911743164,False
1Cd2Mn3O8-1,Mn3Cd2O8,13,1.1021271887764859,3.2084256568344345,3.2070889472961426,False
1MgK2Te2H4S8-1,K2MgTe2(HS2)4,17,2.344596910340486,3.3378153091859266,3.2069504261016846,False
2AgBr-6,AgBr,4,2.2690978991676327,,3.2067620754241943,False
4AsSSi-1,SiAsS,12,2.3896844188389057,3.2535997981728784,3.206719398498535,False
2SnBr2-3,SnBr2,6,2.608240792806322,,3.206601619720459,False
1MgK2Se2H4S8-1,K2MgH4(SeS4)2,17,1.9573059548038638,2.9664469122272736,3.203932285308838,False
2HfCl2S2-1,Hf(SCl)2,10,1.822943556963164,2.95014978170143,3.203505754470825,False
4OAs2S2-1,As2S2O,20,2.0777975174776517,3.0452024674928615,3.1992783546447754,False
1BrIAl2S2-1,Al2S2IBr,6,1.2326284181392977,2.1918840603727463,3.1989905834198,False
4AsSeSi-1,SiAsSe,12,2.1088612218201845,2.9013319531983117,3.198249101638794,False
2ClNZr-2,ZrNCl,6,1.849094399054514,3.147930366047877,3.1945700645446777,False
1Cl2Cu2S3P4-1,Cu2P4S3Cl2,11,1.2740349072885846,3.12332294694701,3.194427251815796,False
1CdBr2-3,CdBr2,3,2.3686735735050117,3.373303256993041,3.1910393238067627,False
4P2S3-1,P2S3,20,1.8324815325912311,2.6437347252727013,3.190878391265869,False
4BaFPS2-1,BaPS2F,20,2.056031620230755,2.959987251455992,3.1901817321777344,False
2TlCl2-1,TlCl2,6,1.9091938526925585,2.8195287686155543,3.189614772796631,False
2ClGePS3-1,GePS3Cl,12,2.327653719433586,3.300878441732859,3.1852476596832275,False
1HgI2-2,HgI2,3,2.2238037960331125,3.18461910907266,3.1850316524505615,False
2HgCs2I4-1,Cs2HgI4,14,2.376940882260285,,3.1813950538635254,False
2AlHS2-1,AlHS2,8,2.001813215526302,2.9295952238279472,3.1758108139038086,False
2SbBr3-2,SbBr3,8,1.791702334450925,,3.1750128269195557,False
2ClCu-2,CuCl,4,1.0730258141885798,,3.1741836071014404,False
4AsKS2-1,KAsS2,16,2.471594478955983,3.4068854398178696,3.172919750213623,False
1FeZrH6-1,ZrFeH6,8,1.6100679595521121,3.172798810889913,3.1719741821289062,False
2FGePS3-1,GePS3F,12,2.5084110338302614,3.3763675877013934,3.168759346008301,False
2BrNZr-3,ZrBrN,6,1.4581003248051647,2.833173798801095,3.168506622314453,False
2AsSiS3-1,SiAsS3,10,2.1813705769676472,3.0346323189472146,3.166337728500366,False
1BaH2Te2-1,Ba(TeH)2,5,2.4395014039865344,,3.1640403270721436,False
2BiFO-1,BiOF,6,1.7994692502811411,,3.162513494491577,False
2AgBr-5,AgBr,4,2.118784821181257,,3.1568288803100586,False
2BrIS2Sc2-1,Sc2S2IBr,12,1.7259337404008561,3.0905505116630168,3.1525495052337646,False
2CdI2-2,CdI2,6,1.9440818223809007,,3.1514053344726562,False
2HgKI3-1,KHgI3,10,2.1090676472074827,,3.151287794113159,False
2NORbRuF5-1,RbRuNOF5,18,0.9438532278958669,3.120392774020316,3.1505894660949707,False
2AlS-3,AlS,4,1.927153437808001,2.709024669682509,3.1487910747528076,False
1CuV2O6-1,V2CuO6,9,0.19543945758439296,,3.1479110717773438,False
1Ag2Br2S3P4-1,Ag2P4S3Br2,11,1.6861553514382193,,3.147747278213501,False
1SSeCl2Sc2-1,Sc2SeSCl2,6,1.6142191955458627,2.9183972375833864,3.147549867630005,False
2BiCl3-3,BiCl3,8,2.18089138014608,3.1827347410056603,3.147355556488037,False
6OSn-1,SnO,12,1.9522246435927202,2.706862609365823,3.1471192836761475,False
2AlBrS-2,AlSBr,6,2.262506594051227,3.2098743571955546,3.146371364593506,False
2HgK2I4-1,K2HgI4,14,2.2791185100015823,,3.144895315170288,False
2MoCd2O4-1,Cd2MoO4,14,1.6493568916717254,2.7013937874506078,3.144881248474121,False
4KSbS2-1,KSbS2,16,2.6617262360831786,,3.144116163253784,False
1SAg2O4-1,Ag2SO4,7,2.1644612616964594,,3.1416637897491455,False
1ReCu2F6-1,Cu2ReF6,9,0.8715249947988402,,3.139756679534912,False
2AgBr-3,AgBr,4,1.8342612892247436,3.0915123928650945,3.1392972469329834,False
4AsClSrS2-1,SrAsS2Cl,20,2.0713923393274105,2.9764440840782282,3.1386170387268066,False
1SrAg2F12-1,SrAg2F12,15,1.295028694389723,,3.136894464492798,False
1GeBr2-2,GeBr2,3,2.5364321620087695,3.3326328071259814,3.1358604431152344,False
1AlNaP2Se6-1,NaAl(PSe3)2,10,2.1325624395299947,3.0239012058748087,3.1346235275268555,False
1BrCrS-1,CrSBr,3,1.155423985613714,2.6926447057694367,3.1317708492279053,False
2TlCl3-1,TlCl3,8,2.425105825520487,3.537125933173482,3.128479242324829,False
3AgBr-1,AgBr,6,2.054183043242164,,3.127960681915283,False
2CPSnH3S3-1,SnPH3CS3,18,2.463022882616463,3.3009833436486815,3.127769708633423,False
2AlInS3-1,AlInS3,10,2.372044436201712,3.2827481539194086,3.126279592514038,False
1P2Pt3S8-1,P2Pt3S8,13,1.8878920300978197,3.117670808133811,3.1245996952056885,False
1Ag2Cl2S3P4-1,Ag2P4S3Cl2,11,1.8777800713228556,3.271436576138702,3.124236583709717,False
1NiBr2-1,NiBr2,3,0.8756237354097882,3.3167767665005856,3.1202282905578613,False
1PdF2-2,PdF2,3,0.7142943285658792,3.1944233505733015,3.119277238845825,False
2As2S3-2,As2S3,10,2.2545348517666275,,3.1180741786956787,False
1MgLi2Te2H4S8-1,Li2MgTe2(HS2)4,17,2.0832640946048677,3.0193481408497442,3.116835117340088,False
1MgK2H4S10-1,K2Mg(H2S5)2,17,2.059231319537952,3.111496232823838,3.1155948638916016,False
1BrHf2S2Cl3-1,Hf2S2BrCl3,8,2.2539492732391424,3.424408247190213,3.1155145168304443,False
4FPSrS2-1,SrPS2F,20,2.0696137339659257,2.936092485806293,3.1154534816741943,False
2AuBr-1,AuBr,4,1.9853378853136583,2.926366984452862,3.110072135925293,False
2ClInSe-1,InSeCl,6,2.1267745943842744,3.0755599145703867,3.1094422340393066,False
4InBr3-1,InBr3,16,1.3945390635632497,,3.1071619987487793,False
2AsMgS3-1,MgAsS3,10,2.028637284959104,3.081356548577702,3.1063876152038574,False
2BrInO-1,InBrO,6,2.29031164324678,3.324226006743711,3.1060097217559814,False
2CuKS-1,KCuS,6,1.6225323632548199,3.1299970589566772,3.1043524742126465,False
4AsBaClS2-1,BaAsS2Cl,20,2.0678433418213436,2.921165430539716,3.10343599319458,False
4AgBr-1,AgBr,8,1.802951444468199,,3.102372884750366,False
1AgBr-1,AgBr,2,1.5699585067959774,,3.102196216583252,False
6BrTl-1,TlBr,12,2.091857402289328,2.879821676237149,3.101328134536743,False
2SbBr3-1,SbBr3,8,2.3329873204110596,3.0847100699067838,3.1001839637756348,False
2IOY-1,YIO,6,1.8161562820185695,2.8342099673596675,3.093801259994507,False
1ClCrS-1,CrSCl,3,1.524319573345641,3.1982147171964797,3.0924081802368164,False
1Al2Mg2S5-1,Mg2Al2S5,9,2.081215787876498,3.1239021299666794,3.089951992034912,False
2NiI2O6-1,Ni(IO3)2,18,0.5446231440843707,3.1027937966463695,3.089874744415283,False
2CoI3-1,CoI3,8,0.5262604761896963,1.8764992416183124,3.0860891342163086,False
2NiSH2O4-1,NiH2SO4,16,1.1557126705059093,,3.0840649604797363,False
2P2S3-1,P2S3,10,2.2610064878933915,3.271936278262573,3.0818021297454834,False
1PtO2-1,PtO2,3,1.673977171451198,3.149976562263642,3.0779383182525635,False
2PtSO3-1,PtSO3,10,1.4557544319653943,2.976118585189819,3.07757306098938,False
1FeCl3-1,FeCl3,4,0.9815111560904102,,3.0772056579589844,False
2NiBi2I2O3-1,NiBi2I2O3,16,0.6046106844867603,3.236131062340472,3.074913501739502,False
1BrCdI-1,CdIBr,3,2.17937938742626,3.052957679203253,3.0748586654663086,False
2CdI2-1,CdI2,6,2.239007155731164,3.1718806653220297,3.0741946697235107,False
6AgS-1,AgS,12,2.0956933457740825,3.09733550028635,3.0738139152526855,False
1CaAg2F12-1,CaAg2F12,15,1.1893953871222704,,3.07169246673584,False
2CuKSe-1,KCuSe,6,1.5737881863051704,2.9572580636510732,3.069455623626709,False
1AgAlP2S6-1,AlAg(PS3)2,10,1.9332454299803021,3.1320799879793046,3.0688552856445312,False
3AgBr-2,AgBr,6,1.7685531001043984,,3.0680148601531982,False
1GeBr2-1,GeBr2,3,2.300947904894432,3.1541302505634383,3.067814588546753,False
2MgTlI3-1,MgTlI3,10,2.652169254866007,3.5254004991268104,3.067228078842163,False
4BrIn-3,InBr,8,1.6376996522835745,,3.067051649093628,False
1Br2Cu2S3P4-1,Cu2P4S3Br2,11,1.231095429574518,2.985459269934271,3.065220355987549,False
2CClSrO3-1,SrCClO3,12,0.561489500893467,,3.0646002292633057,False
2ClCrO-1,CrClO,6,0.647494553676041,3.0275407662035287,3.0617759227752686,False
2KNbBr6-1,KNbBr6,16,1.619463693978564,3.0520804065265823,3.0597779750823975,False
2AlSe-1,AlSe,4,1.9974652951471374,2.7205808004028356,3.059694290161133,False
2PtS2-1,PtS2,6,1.8020945091692493,2.7867348921721726,3.059544324874878,False
1SiS2-1,SiS2,3,1.6946451507720621,2.7917583907001955,3.059178590774536,False
1AgGaBr2-1,GaAgBr2,4,2.3093556887756908,,3.0577175617218018,False
1GeCl2-3,GeCl2,3,1.3730383630722693,2.139978669832716,3.057710886001587,False
1CuLi2O2-1,Li2CuO2,5,0.32308305321412245,2.8472629677086188,3.0532045364379883,False
2AlS-1,AlS,4,2.0852526605015633,2.8805952527360215,3.0511648654937744,False
1F2Se2V2O7-1,V2Se2O7F2,13,0.907111435433178,2.9066350668829575,3.051065683364868,False
1P2S5-1,P2S5,7,2.0177623253678076,3.069976710750259,3.049079418182373,False
2ClNZr-1,ZrNCl,6,1.9229505723919929,3.0814082084546826,3.047882080078125,False
2FIn-1,InF,4,2.5126664848100075,3.0514823371665947,3.0471296310424805,False
1SHg2I2-1,Hg2SI2,5,2.2644401258700695,3.2029629867257303,3.0451879501342773,False
2GaS-1,GaS,4,2.320546162907923,3.1968982453053973,3.044259786605835,False
2AgVI3-1,VAgI3,10,1.286177453611511,3.100134766113676,3.0433292388916016,False
2Al2Se3-2,Al2Se3,10,1.5241552589217382,2.461501735617177,3.0430145263671875,False
2CuPbI3-1,CuPbI3,10,1.4557497221958058,3.0852295301436397,3.042890787124634,False
6AgBr-3,AgBr,12,1.7190515965880584,,3.0413293838500977,False
4AlITe-1,AlTeI,12,2.3967708389221625,3.191216089309117,3.0411288738250732,False
2PbBr2-1,PbBr2,6,1.9381053820934957,2.8516702624321644,3.0406363010406494,False
1GaInBr2S2-1,InGa(SBr)2,6,1.6394345493067113,2.73597116156384,3.039529323577881,False
1CdHIS-1,CdHSI,4,1.9841986188967229,2.851281329000785,3.035977840423584,False
4SSbSi-1,SiSbS,12,2.1675811135843412,2.9219604113912303,3.034747362136841,False
1Ag2Cl2S3As4-1,Ag2As4S3Cl2,11,1.8098302642756985,3.1219791460760136,3.03240704536438,False
1CdI2-1,CdI2,3,2.335345414146648,3.2895499878926833,3.032287120819092,False
